1.433 pkt: 688 | retransmitted
1.436 ACK: 687 | received
1.436 ACK: 687 | received
1.436 pkt: 687 | 3 duplicated ACKs
1.436 pkt: 688 | retransmitted
1.438 ACK: 687 | received
1.438 ACK: 687 | received
1.438 pkt: 687 | 3 duplicated ACKs
1.438 pkt: 688 | retransmitted
1.438 ACK: 687 | received
1.440 ACK: 687 | received
1.440 pkt: 687 | 3 duplicated ACKs
1.440 pkt: 688 | retransmitted
1.446 ACK: 688 | received
1.446 pkt: 720 | sent
1.446 ACK: 689 | received
1.446 pkt: 721 | sent
1.448 ACK: 690 | received
1.448 pkt: 722 | sent
1.448 ACK: 691 | received
1.448 pkt: 723 | sent
1.449 ACK: 692 | received
1.449 pkt: 724 | sent
1.451 ACK: 693 | received
1.452 pkt: 725 | sent
1.452 ACK: 694 | received
1.452 pkt: 726 | sent
1.452 ACK: 695 | received
1.452 pkt: 727 | sent
1.455 ACK: 696 | received
1.456 pkt: 728 | sent
1.456 ACK: 697 | received
1.457 pkt: 729 | sent
1.457 ACK: 698 | received
1.458 pkt: 730 | sent
1.458 ACK: 699 | received
1.458 pkt: 731 | sent
1.458 ACK: 700 | received
1.459 pkt: 732 | sent
1.460 ACK: 701 | received
1.460 pkt: 733 | sent
1.462 ACK: 702 | received
1.462 pkt: 734 | sent
1.462 ACK: 703 | received
1.462 pkt: 735 | sent
1.463 ACK: 704 | received
1.463 pkt: 736 | sent
1.465 ACK: 705 | received
1.466 pkt: 737 | sent
1.466 ACK: 706 | received
1.466 pkt: 738 | sent
1.467 ACK: 707 | received
1.467 pkt: 739 | sent
1.468 ACK: 708 | received
1.468 pkt: 740 | sent
1.469 ACK: 709 | received
1.469 pkt: 741 | sent
1.471 ACK: 710 | received
1.471 pkt: 742 | sent
1.471 ACK: 711 | received
1.471 pkt: 743 | sent
1.472 ACK: 712 | received
1.473 pkt: 744 | sent
1.473 ACK: 713 | received
1.473 pkt: 745 | sent
1.476 ACK: 714 | received
1.476 pkt: 746 | sent
1.477 ACK: 716 | received
1.477 pkt: 747 | sent
1.477 pkt: 748 | sent
1.479 ACK: 717 | received
1.479 pkt: 749 | sent
1.479 ACK: 718 | received
1.479 pkt: 750 | sent
1.481 ACK: 718 | received
1.481 ACK: 718 | received
1.481 pkt: 718 | 3 duplicated ACKs
1.481 pkt: 719 | retransmitted
1.484 ACK: 718 | received
1.486 ACK: 718 | received
1.486 pkt: 718 | 3 duplicated ACKs
1.487 pkt: 719 | retransmitted
1.487 ACK: 718 | received
1.488 ACK: 718 | received
1.488 pkt: 718 | 3 duplicated ACKs
1.488 pkt: 719 | retransmitted
1.489 ACK: 718 | received
1.491 ACK: 718 | received
1.491 pkt: 718 | 3 duplicated ACKs
1.491 pkt: 719 | retransmitted
1.491 ACK: 718 | received
1.493 ACK: 718 | received
1.493 pkt: 718 | 3 duplicated ACKs
1.493 pkt: 719 | retransmitted
1.494 ACK: 718 | received
1.495 ACK: 718 | received
1.495 pkt: 718 | 3 duplicated ACKs
1.495 pkt: 719 | retransmitted
1.497 ACK: 718 | received
1.497 ACK: 718 | received
1.497 pkt: 718 | 3 duplicated ACKs
1.497 pkt: 719 | retransmitted
1.498 ACK: 718 | received
1.499 ACK: 718 | received
1.499 pkt: 718 | 3 duplicated ACKs
1.499 pkt: 719 | retransmitted
1.502 ACK: 718 | received
1.502 ACK: 718 | received
1.502 pkt: 718 | 3 duplicated ACKs
1.502 pkt: 719 | retransmitted
1.503 ACK: 718 | received
1.504 ACK: 718 | received
1.504 pkt: 718 | 3 duplicated ACKs
1.504 pkt: 719 | retransmitted
1.506 ACK: 718 | received
1.506 ACK: 718 | received
1.506 pkt: 718 | 3 duplicated ACKs
1.506 pkt: 719 | retransmitted
1.507 ACK: 718 | received
1.509 ACK: 718 | received
1.509 pkt: 718 | 3 duplicated ACKs
1.509 pkt: 719 | retransmitted
1.509 ACK: 718 | received
1.511 ACK: 718 | received
1.511 pkt: 718 | 3 duplicated ACKs
1.511 pkt: 719 | retransmitted
1.511 ACK: 718 | received
1.513 ACK: 718 | received
1.513 pkt: 718 | 3 duplicated ACKs
1.513 pkt: 719 | retransmitted
1.514 ACK: 718 | received
1.516 ACK: 718 | received
1.516 pkt: 718 | 3 duplicated ACKs
1.516 pkt: 719 | retransmitted
1.516 ACK: 718 | received
1.518 ACK: 718 | received
1.518 pkt: 718 | 3 duplicated ACKs
1.518 pkt: 719 | retransmitted
1.520 ACK: 718 | received
1.520 ACK: 718 | received
1.520 pkt: 718 | 3 duplicated ACKs
1.520 pkt: 719 | retransmitted
1.521 ACK: 718 | received
1.523 ACK: 746 | received
1.523 pkt: 751 | sent
1.523 pkt: 752 | sent
1.523 pkt: 753 | sent
1.523 pkt: 754 | sent
1.523 pkt: 755 | sent
1.523 pkt: 756 | sent
1.523 pkt: 757 | sent
1.524 pkt: 758 | sent
1.524 pkt: 759 | sent
1.525 pkt: 760 | sent
1.525 pkt: 761 | sent
1.525 pkt: 762 | sent
1.525 pkt: 763 | sent
1.525 pkt: 764 | sent
1.525 pkt: 765 | sent
1.525 pkt: 766 | sent
1.525 pkt: 767 | sent
1.525 pkt: 768 | sent
1.525 pkt: 769 | sent
1.525 pkt: 770 | sent
1.525 pkt: 771 | sent
1.525 pkt: 772 | sent
1.525 pkt: 773 | sent
1.525 pkt: 774 | sent
1.525 pkt: 775 | sent
1.525 pkt: 776 | sent
1.525 pkt: 777 | sent
1.526 pkt: 778 | sent
1.526 ACK: 746 | received
1.526 ACK: 746 | received
1.526 pkt: 746 | 3 duplicated ACKs
1.526 pkt: 747 | retransmitted
1.526 ACK: 746 | received
1.528 ACK: 746 | received
1.528 pkt: 746 | 3 duplicated ACKs
1.528 pkt: 747 | retransmitted
1.528 ACK: 746 | received
1.530 ACK: 746 | received
1.530 pkt: 746 | 3 duplicated ACKs
1.530 pkt: 747 | retransmitted
1.530 ACK: 746 | received
1.532 ACK: 746 | received
1.532 pkt: 746 | 3 duplicated ACKs
1.532 pkt: 747 | retransmitted
1.533 ACK: 746 | received
1.534 ACK: 746 | received
1.534 pkt: 746 | 3 duplicated ACKs
1.534 pkt: 747 | retransmitted
1.535 ACK: 746 | received
1.536 ACK: 746 | received
1.536 pkt: 746 | 3 duplicated ACKs
1.536 pkt: 747 | retransmitted
1.538 ACK: 746 | received
1.538 ACK: 746 | received
1.538 pkt: 746 | 3 duplicated ACKs
1.538 pkt: 747 | retransmitted
1.540 ACK: 746 | received
1.541 ACK: 746 | received
1.541 pkt: 746 | 3 duplicated ACKs
1.541 pkt: 747 | retransmitted
1.545 ACK: 746 | received
1.545 ACK: 746 | received
1.545 pkt: 746 | 3 duplicated ACKs
1.545 pkt: 747 | retransmitted
1.546 ACK: 746 | received
1.547 ACK: 746 | received
1.547 pkt: 746 | 3 duplicated ACKs
1.547 pkt: 747 | retransmitted
1.548 ACK: 746 | received
1.549 ACK: 746 | received
1.549 pkt: 746 | 3 duplicated ACKs
1.549 pkt: 747 | retransmitted
1.551 ACK: 746 | received
1.553 ACK: 746 | received
1.554 pkt: 746 | 3 duplicated ACKs
1.554 pkt: 747 | retransmitted
1.554 ACK: 746 | received
1.555 ACK: 746 | received
1.556 pkt: 746 | 3 duplicated ACKs
1.556 pkt: 747 | retransmitted
1.556 ACK: 746 | received
1.558 ACK: 746 | received
1.558 pkt: 746 | 3 duplicated ACKs
1.558 pkt: 747 | retransmitted
1.558 ACK: 746 | received
1.559 ACK: 746 | received
1.559 pkt: 746 | 3 duplicated ACKs
1.559 pkt: 747 | retransmitted
1.562 ACK: 746 | received
1.563 ACK: 746 | received
1.563 pkt: 746 | 3 duplicated ACKs
1.563 pkt: 747 | retransmitted
1.563 ACK: 746 | received
1.564 ACK: 746 | received
1.564 pkt: 746 | 3 duplicated ACKs
1.564 pkt: 747 | retransmitted
1.568 ACK: 746 | received
1.569 ACK: 746 | received
1.569 pkt: 746 | 3 duplicated ACKs
1.570 pkt: 747 | retransmitted
1.570 ACK: 746 | received
1.570 ACK: 746 | received
1.570 pkt: 746 | 3 duplicated ACKs
1.570 pkt: 747 | retransmitted
1.573 ACK: 746 | received
1.574 ACK: 746 | received
1.574 pkt: 746 | 3 duplicated ACKs
1.574 pkt: 747 | retransmitted
1.574 ACK: 746 | received
1.574 ACK: 746 | received
1.574 pkt: 746 | 3 duplicated ACKs
1.574 pkt: 747 | retransmitted
1.579 ACK: 748 | received
1.579 pkt: 779 | sent
1.579 pkt: 780 | sent
1.579 ACK: 748 | received
1.580 ACK: 748 | received
1.580 pkt: 748 | 3 duplicated ACKs
1.580 pkt: 749 | retransmitted
1.584 ACK: 748 | received
1.584 ACK: 748 | received
1.584 pkt: 748 | 3 duplicated ACKs
1.584 pkt: 749 | retransmitted
1.585 ACK: 748 | received
1.587 ACK: 748 | received
1.588 pkt: 748 | 3 duplicated ACKs
1.588 pkt: 749 | retransmitted
1.588 ACK: 748 | received
1.589 ACK: 748 | received
1.589 pkt: 748 | 3 duplicated ACKs
1.589 pkt: 749 | retransmitted
1.590 ACK: 748 | received
1.590 ACK: 748 | received
1.590 pkt: 748 | 3 duplicated ACKs
1.590 pkt: 749 | retransmitted
1.593 ACK: 748 | received
1.593 ACK: 748 | received
1.593 pkt: 748 | 3 duplicated ACKs
1.593 pkt: 749 | retransmitted
1.595 ACK: 748 | received
1.595 ACK: 748 | received
1.596 pkt: 748 | 3 duplicated ACKs
1.596 pkt: 749 | retransmitted
1.597 ACK: 748 | received
1.597 ACK: 748 | received
1.598 pkt: 748 | 3 duplicated ACKs
1.598 pkt: 749 | retransmitted
1.599 ACK: 748 | received
1.600 ACK: 748 | received
1.600 pkt: 748 | 3 duplicated ACKs
1.600 pkt: 749 | retransmitted
1.601 ACK: 748 | received
1.604 ACK: 748 | received
1.604 pkt: 748 | 3 duplicated ACKs
1.604 pkt: 749 | retransmitted
1.604 ACK: 748 | received
1.607 ACK: 748 | received
1.607 pkt: 748 | 3 duplicated ACKs
1.607 pkt: 749 | retransmitted
1.607 ACK: 780 | received
1.607 pkt: 781 | sent
1.607 pkt: 782 | sent
1.607 pkt: 783 | sent
1.607 pkt: 784 | sent
1.607 pkt: 785 | sent
1.607 pkt: 786 | sent
1.607 pkt: 787 | sent
1.607 pkt: 788 | sent
1.607 pkt: 789 | sent
1.607 pkt: 790 | sent
1.607 pkt: 791 | sent
1.607 pkt: 792 | sent
1.607 pkt: 793 | sent
1.607 pkt: 794 | sent
1.607 pkt: 795 | sent
1.607 pkt: 796 | sent
1.607 pkt: 797 | sent
1.607 pkt: 798 | sent
1.607 pkt: 799 | sent
1.607 pkt: 800 | sent
1.607 pkt: 801 | sent
1.607 pkt: 802 | sent
1.607 pkt: 803 | sent
1.607 pkt: 804 | sent
1.607 pkt: 805 | sent
1.607 pkt: 806 | sent
1.607 pkt: 807 | sent
1.607 pkt: 808 | sent
1.607 pkt: 809 | sent
1.608 pkt: 810 | sent
1.608 pkt: 811 | sent
1.608 pkt: 812 | sent
1.608 ACK: 780 | received
1.608 ACK: 780 | received
1.608 pkt: 780 | 3 duplicated ACKs
1.608 pkt: 781 | retransmitted
1.609 ACK: 780 | received
1.612 ACK: 780 | received
1.612 pkt: 780 | 3 duplicated ACKs
1.612 pkt: 781 | retransmitted
1.614 ACK: 780 | received
1.617 ACK: 780 | received
1.617 pkt: 780 | 3 duplicated ACKs
1.617 pkt: 781 | retransmitted
1.618 ACK: 780 | received
1.621 ACK: 780 | received
1.621 pkt: 780 | 3 duplicated ACKs
1.621 pkt: 781 | retransmitted
1.625 ACK: 780 | received
1.627 ACK: 780 | received
1.627 pkt: 780 | 3 duplicated ACKs
1.627 pkt: 781 | retransmitted
1.628 ACK: 781 | received
1.628 pkt: 813 | sent
1.629 ACK: 782 | received
1.629 pkt: 814 | sent
1.630 ACK: 783 | received
1.630 pkt: 815 | sent
1.632 ACK: 784 | received
1.632 pkt: 816 | sent
1.632 ACK: 785 | received
1.632 pkt: 817 | sent
1.634 ACK: 786 | received
1.634 pkt: 818 | sent
1.634 ACK: 787 | received
1.634 pkt: 819 | sent
1.635 ACK: 788 | received
1.636 pkt: 820 | sent
1.637 ACK: 789 | received
1.637 pkt: 821 | sent
1.639 ACK: 790 | received
1.639 pkt: 822 | sent
1.639 ACK: 791 | received
1.640 pkt: 823 | sent
1.640 ACK: 792 | received
1.641 pkt: 824 | sent
1.642 ACK: 794 | received
1.643 pkt: 825 | sent
1.643 pkt: 826 | sent
1.644 ACK: 795 | received
1.644 pkt: 827 | sent
1.644 ACK: 796 | received
1.645 pkt: 828 | sent
1.647 ACK: 797 | received
1.647 pkt: 829 | sent
1.647 ACK: 798 | received
1.647 pkt: 830 | sent
1.649 ACK: 799 | received
1.649 pkt: 831 | sent
1.649 ACK: 800 | received
1.649 pkt: 832 | sent
1.652 ACK: 801 | received
1.652 pkt: 833 | sent
1.652 ACK: 802 | received
1.652 pkt: 834 | sent
1.653 ACK: 802 | received
1.655 ACK: 802 | received
1.655 pkt: 802 | 3 duplicated ACKs
1.655 pkt: 803 | retransmitted
1.655 ACK: 802 | received
1.657 ACK: 802 | received
1.657 pkt: 802 | 3 duplicated ACKs
1.657 pkt: 803 | retransmitted
1.658 ACK: 802 | received
1.659 ACK: 802 | received
1.659 pkt: 802 | 3 duplicated ACKs
1.659 pkt: 803 | retransmitted
1.660 ACK: 802 | received
1.662 ACK: 802 | received
1.662 pkt: 802 | 3 duplicated ACKs
1.662 pkt: 803 | retransmitted
1.664 ACK: 802 | received
1.665 ACK: 802 | received
1.665 pkt: 802 | 3 duplicated ACKs
1.665 pkt: 803 | retransmitted
1.666 ACK: 802 | received
1.666 ACK: 802 | received
1.666 pkt: 802 | 3 duplicated ACKs
1.666 pkt: 803 | retransmitted
1.668 ACK: 802 | received
1.670 ACK: 802 | received
1.670 pkt: 802 | 3 duplicated ACKs
1.670 pkt: 803 | retransmitted
1.670 ACK: 802 | received
1.672 ACK: 802 | received
1.672 pkt: 802 | 3 duplicated ACKs
1.672 pkt: 803 | retransmitted
1.672 ACK: 802 | received
1.674 ACK: 802 | received
1.675 pkt: 802 | 3 duplicated ACKs
1.675 pkt: 803 | retransmitted
1.675 ACK: 802 | received
1.677 ACK: 802 | received
1.677 pkt: 802 | 3 duplicated ACKs
1.677 pkt: 803 | retransmitted
1.677 ACK: 802 | received
1.679 ACK: 802 | received
1.679 pkt: 802 | 3 duplicated ACKs
1.679 pkt: 803 | retransmitted
1.680 ACK: 802 | received
1.681 ACK: 802 | received
1.681 pkt: 802 | 3 duplicated ACKs
1.681 pkt: 803 | retransmitted
1.682 ACK: 802 | received
1.684 ACK: 802 | received
1.684 pkt: 802 | 3 duplicated ACKs
1.684 pkt: 803 | retransmitted
1.684 ACK: 802 | received
1.685 ACK: 802 | received
1.686 pkt: 802 | 3 duplicated ACKs
1.686 pkt: 803 | retransmitted
1.687 ACK: 802 | received
1.690 ACK: 802 | received
1.690 pkt: 802 | 3 duplicated ACKs
1.690 pkt: 803 | retransmitted
1.691 ACK: 802 | received
1.692 ACK: 802 | received
1.692 pkt: 802 | 3 duplicated ACKs
1.692 pkt: 803 | retransmitted
1.694 ACK: 802 | received
1.695 ACK: 834 | received
1.695 pkt: 835 | sent
1.695 pkt: 836 | sent
1.695 pkt: 837 | sent
1.695 pkt: 838 | sent
1.695 pkt: 839 | sent
1.695 pkt: 840 | sent
1.695 pkt: 841 | sent
1.695 pkt: 842 | sent
1.695 pkt: 843 | sent
1.695 pkt: 844 | sent
1.695 pkt: 845 | sent
1.695 pkt: 846 | sent
1.695 pkt: 847 | sent
1.695 pkt: 848 | sent
1.695 pkt: 849 | sent
1.695 pkt: 850 | sent
1.695 pkt: 851 | sent
1.695 pkt: 852 | sent
1.695 pkt: 853 | sent
1.695 pkt: 854 | sent
1.695 pkt: 855 | sent
1.695 pkt: 856 | sent
1.695 pkt: 857 | sent
1.695 pkt: 858 | sent
1.695 pkt: 859 | sent
1.695 pkt: 860 | sent
1.695 pkt: 861 | sent
1.695 pkt: 862 | sent
1.695 pkt: 863 | sent
1.695 pkt: 864 | sent
1.695 pkt: 865 | sent
1.695 pkt: 866 | sent
1.698 ACK: 834 | received
1.698 ACK: 834 | received
1.698 pkt: 834 | 3 duplicated ACKs
1.698 pkt: 835 | retransmitted
1.698 ACK: 834 | received
1.699 ACK: 834 | received
1.699 pkt: 834 | 3 duplicated ACKs
1.699 pkt: 835 | retransmitted
1.701 ACK: 834 | received
1.701 ACK: 834 | received
1.701 pkt: 834 | 3 duplicated ACKs
1.701 pkt: 835 | retransmitted
1.703 ACK: 834 | received
1.704 ACK: 834 | received
1.704 pkt: 834 | 3 duplicated ACKs
1.704 pkt: 835 | retransmitted
1.705 ACK: 834 | received
1.706 ACK: 834 | received
1.707 pkt: 834 | 3 duplicated ACKs
1.707 pkt: 835 | retransmitted
1.708 ACK: 834 | received
1.708 ACK: 834 | received
1.708 pkt: 834 | 3 duplicated ACKs
1.708 pkt: 835 | retransmitted
1.710 ACK: 834 | received
1.711 ACK: 834 | received
1.711 pkt: 834 | 3 duplicated ACKs
1.711 pkt: 835 | retransmitted
1.713 ACK: 834 | received
1.716 ACK: 835 | received
1.716 pkt: 867 | sent
1.716 ACK: 836 | received
1.716 pkt: 868 | sent
1.717 ACK: 837 | received
1.717 pkt: 869 | sent
1.719 ACK: 838 | received
1.719 pkt: 870 | sent
1.719 ACK: 839 | received
1.719 pkt: 871 | sent
1.720 ACK: 840 | received
1.721 pkt: 872 | sent
1.721 ACK: 841 | received
1.721 pkt: 873 | sent
1.723 ACK: 842 | received
1.723 pkt: 874 | sent
1.723 ACK: 843 | received
1.723 pkt: 875 | sent
1.724 ACK: 844 | received
1.724 pkt: 876 | sent
1.726 ACK: 845 | received
1.727 pkt: 877 | sent
1.727 ACK: 846 | received
1.727 pkt: 878 | sent
1.729 ACK: 847 | received
1.729 pkt: 879 | sent
1.729 ACK: 848 | received
1.730 pkt: 880 | sent
1.731 ACK: 849 | received
1.731 pkt: 881 | sent
1.731 ACK: 850 | received
1.732 pkt: 882 | sent
1.734 ACK: 851 | received
1.734 pkt: 883 | sent
1.734 ACK: 852 | received
1.734 pkt: 884 | sent
1.735 ACK: 853 | received
1.735 pkt: 885 | sent
1.737 ACK: 854 | received
1.738 pkt: 886 | sent
1.738 ACK: 855 | received
1.738 pkt: 887 | sent
1.741 ACK: 856 | received
1.742 pkt: 888 | sent
1.742 ACK: 857 | received
1.742 pkt: 889 | sent
1.742 ACK: 858 | received
1.742 pkt: 890 | sent
1.742 ACK: 859 | received
1.742 pkt: 891 | sent
1.744 ACK: 860 | received
1.744 pkt: 892 | sent
1.744 ACK: 861 | received
1.744 pkt: 893 | sent
1.746 ACK: 862 | received
1.746 pkt: 894 | sent
1.749 ACK: 864 | received
1.749 pkt: 895 | sent
1.749 pkt: 896 | sent
1.749 ACK: 865 | received
1.749 pkt: 897 | sent
1.753 ACK: 866 | received
1.754 pkt: 898 | sent
1.754 ACK: 866 | received
1.754 ACK: 866 | received
1.754 pkt: 866 | 3 duplicated ACKs
1.754 pkt: 867 | retransmitted
1.754 ACK: 866 | received
1.756 ACK: 866 | received
1.756 pkt: 866 | 3 duplicated ACKs
1.756 pkt: 867 | retransmitted
1.756 ACK: 866 | received
1.759 ACK: 866 | received
1.759 pkt: 866 | 3 duplicated ACKs
1.759 pkt: 867 | retransmitted
1.759 ACK: 867 | received
1.759 pkt: 899 | sent
1.760 ACK: 868 | received
1.761 pkt: 900 | sent
1.763 ACK: 869 | received
1.763 pkt: 901 | sent
1.764 ACK: 870 | received
1.764 pkt: 902 | sent
1.764 ACK: 871 | received
1.765 pkt: 903 | sent
1.766 ACK: 872 | received
1.766 pkt: 904 | sent
1.766 ACK: 873 | received
1.766 pkt: 905 | sent
1.768 ACK: 874 | received
1.768 pkt: 906 | sent
1.769 ACK: 875 | received
1.769 pkt: 907 | sent
1.770 ACK: 876 | received
1.770 pkt: 908 | sent
1.771 ACK: 877 | received
1.771 pkt: 909 | sent
1.772 ACK: 878 | received
1.773 pkt: 910 | sent
1.777 ACK: 879 | received
1.777 pkt: 911 | sent
1.777 ACK: 880 | received
1.777 pkt: 912 | sent
1.777 ACK: 881 | received
1.778 pkt: 913 | sent
1.778 ACK: 882 | received
1.778 pkt: 914 | sent
1.779 ACK: 883 | received
1.779 pkt: 915 | sent
1.779 ACK: 884 | received
1.780 pkt: 916 | sent
1.781 ACK: 885 | received
1.781 pkt: 917 | sent
1.782 ACK: 886 | received
1.782 pkt: 918 | sent
1.783 ACK: 887 | received
1.783 pkt: 919 | sent
1.789 ACK: 888 | received
1.789 pkt: 920 | sent
1.789 ACK: 889 | received
1.789 pkt: 921 | sent
1.789 ACK: 890 | received
1.789 pkt: 922 | sent
1.792 ACK: 891 | received
1.792 pkt: 923 | sent
1.792 ACK: 892 | received
1.792 pkt: 924 | sent
1.792 ACK: 893 | received
1.792 pkt: 925 | sent
1.793 ACK: 894 | received
1.793 pkt: 926 | sent
1.794 ACK: 895 | received
1.794 pkt: 927 | sent
1.799 ACK: 896 | received
1.799 pkt: 928 | sent
1.799 ACK: 897 | received
1.799 pkt: 929 | sent
1.803 ACK: 898 | received
1.803 pkt: 930 | sent
1.803 ACK: 898 | received
1.803 ACK: 898 | received
1.804 pkt: 898 | 3 duplicated ACKs
1.804 pkt: 899 | retransmitted
1.805 ACK: 898 | received
1.806 ACK: 899 | received
1.806 pkt: 931 | sent
1.807 ACK: 900 | received
1.807 pkt: 932 | sent
1.808 ACK: 901 | received
1.808 pkt: 933 | sent
1.810 ACK: 903 | received
1.810 pkt: 934 | sent
1.810 pkt: 935 | sent
1.817 ACK: 904 | received
1.817 pkt: 936 | sent
1.817 ACK: 905 | received
1.817 pkt: 937 | sent
1.817 ACK: 906 | received
1.817 pkt: 938 | sent
1.817 ACK: 907 | received
1.817 pkt: 939 | sent
1.817 ACK: 908 | received
1.817 pkt: 940 | sent
1.818 ACK: 909 | received
1.819 pkt: 941 | sent
1.819 ACK: 910 | received
1.819 pkt: 942 | sent
1.820 ACK: 911 | received
1.820 pkt: 943 | sent
1.821 ACK: 912 | received
1.821 pkt: 944 | sent
1.828 ACK: 913 | received
1.828 pkt: 945 | sent
1.828 ACK: 914 | received
1.828 pkt: 946 | sent
1.828 ACK: 915 | received
1.828 pkt: 947 | sent
1.830 ACK: 916 | received
1.830 pkt: 948 | sent
1.831 ACK: 917 | received
1.831 pkt: 949 | sent
1.832 ACK: 918 | received
1.832 pkt: 950 | sent
1.834 ACK: 919 | received
1.834 pkt: 951 | sent
1.834 ACK: 920 | received
1.834 pkt: 952 | sent
1.836 ACK: 921 | received
1.836 pkt: 953 | sent
1.837 ACK: 922 | received
1.837 pkt: 954 | sent
1.838 ACK: 923 | received
1.838 pkt: 955 | sent
1.839 ACK: 924 | received
1.839 pkt: 956 | sent
1.841 ACK: 925 | received
1.841 pkt: 957 | sent
1.841 ACK: 926 | received
1.842 pkt: 958 | sent
1.842 ACK: 927 | received
1.842 pkt: 959 | sent
1.844 ACK: 928 | received
1.844 pkt: 960 | sent
1.844 ACK: 929 | received
1.845 pkt: 961 | sent
1.846 ACK: 930 | received
1.846 pkt: 962 | sent
1.848 ACK: 930 | received
1.848 ACK: 931 | received
1.848 pkt: 963 | sent
1.850 ACK: 932 | received
1.850 pkt: 964 | sent
1.851 ACK: 933 | received
1.851 pkt: 965 | sent
1.852 ACK: 934 | received
1.852 pkt: 966 | sent
1.853 ACK: 935 | received
1.853 pkt: 967 | sent
1.853 ACK: 936 | received
1.853 pkt: 968 | sent
1.855 ACK: 937 | received
1.855 pkt: 969 | sent
1.856 ACK: 938 | received
1.856 pkt: 970 | sent
1.857 ACK: 939 | received
1.857 pkt: 971 | sent
1.859 ACK: 940 | received
1.859 pkt: 972 | sent
1.860 ACK: 941 | received
1.860 pkt: 973 | sent
1.861 ACK: 942 | received
1.861 pkt: 974 | sent
1.862 ACK: 943 | received
1.862 pkt: 975 | sent
1.863 ACK: 944 | received
1.863 pkt: 976 | sent
1.864 ACK: 945 | received
1.865 pkt: 977 | sent
1.865 ACK: 946 | received
1.865 pkt: 978 | sent
1.867 ACK: 947 | received
1.867 pkt: 979 | sent
1.868 ACK: 948 | received
1.868 pkt: 980 | sent
1.870 ACK: 949 | received
1.870 pkt: 981 | sent
1.872 ACK: 951 | received
1.872 pkt: 982 | sent
1.872 pkt: 983 | sent
1.872 ACK: 952 | received
1.872 pkt: 984 | sent
1.875 ACK: 953 | received
1.875 pkt: 985 | sent
1.875 ACK: 954 | received
1.875 pkt: 986 | sent
1.877 ACK: 955 | received
1.877 pkt: 987 | sent
1.877 ACK: 956 | received
1.877 pkt: 988 | sent
1.879 ACK: 957 | received
1.879 pkt: 989 | sent
1.880 ACK: 958 | received
1.880 pkt: 990 | sent
1.881 ACK: 959 | received
1.881 pkt: 991 | sent
1.885 ACK: 960 | received
1.885 pkt: 992 | sent
1.885 ACK: 961 | received
1.885 pkt: 993 | sent
1.886 ACK: 962 | received
1.886 pkt: 994 | sent
1.886 ACK: 963 | received
1.886 pkt: 995 | sent
1.886 ACK: 964 | received
1.886 pkt: 996 | sent
1.888 ACK: 965 | received
1.888 pkt: 997 | sent
1.892 ACK: 966 | received
1.892 pkt: 998 | sent
1.892 ACK: 967 | received
1.892 pkt: 999 | sent
1.892 ACK: 968 | received
1.892 pkt: 1000 | sent
1.896 ACK: 969 | received
1.896 pkt: 1001 | sent
1.896 ACK: 970 | received
1.896 pkt: 1002 | sent
1.897 ACK: 971 | received
1.897 pkt: 1003 | sent
1.900 ACK: 972 | received
1.900 pkt: 1004 | sent
1.900 ACK: 973 | received
1.900 pkt: 1005 | sent
1.902 ACK: 974 | received
1.902 pkt: 1006 | sent
1.903 ACK: 975 | received
1.903 pkt: 1007 | sent
1.904 ACK: 976 | received
1.905 pkt: 1008 | sent
1.906 ACK: 977 | received
1.906 pkt: 1009 | sent
1.906 ACK: 978 | received
1.906 pkt: 1010 | sent
1.908 ACK: 979 | received
1.908 pkt: 1011 | sent
1.910 ACK: 981 | received
1.910 pkt: 1012 | sent
1.910 pkt: 1013 | sent
1.912 ACK: 982 | received
1.912 pkt: 1014 | sent
1.913 ACK: 983 | received
1.913 pkt: 1015 | sent
1.915 ACK: 984 | received
1.915 pkt: 1016 | sent
1.915 ACK: 985 | received
1.915 pkt: 1017 | sent
1.916 ACK: 986 | received
1.916 pkt: 1018 | sent
1.918 ACK: 987 | received
1.918 pkt: 1019 | sent
1.918 ACK: 988 | received
1.918 pkt: 1020 | sent
1.922 ACK: 989 | received
1.922 pkt: 1021 | sent
1.922 ACK: 990 | received
1.922 pkt: 1022 | sent
1.922 ACK: 991 | received
1.922 pkt: 1023 | sent
1.924 ACK: 992 | received
1.924 pkt: 1024 | sent
1.925 ACK: 993 | received
1.925 pkt: 1025 | sent
1.928 ACK: 995 | received
1.928 pkt: 1026 | sent
1.928 pkt: 1027 | sent
1.929 ACK: 996 | received
1.929 pkt: 1028 | sent
1.930 ACK: 997 | received
1.930 pkt: 1029 | sent
1.930 ACK: 998 | received
1.930 pkt: 1030 | sent
1.932 ACK: 999 | received
1.932 pkt: 1031 | sent
1.932 ACK: 1000 | received
1.932 pkt: 1032 | sent
1.934 ACK: 1001 | received
1.934 pkt: 1033 | sent
1.935 ACK: 1002 | received
1.935 pkt: 1034 | sent
1.936 ACK: 1003 | received
1.936 pkt: 1035 | sent
1.938 ACK: 1004 | received
1.938 pkt: 1036 | sent
1.938 ACK: 1005 | received
1.938 pkt: 1037 | sent
1.940 ACK: 1006 | received
1.940 pkt: 1038 | sent
1.940 ACK: 1007 | received
1.940 pkt: 1039 | sent
1.942 ACK: 1008 | received
1.942 pkt: 1040 | sent
1.943 ACK: 1009 | received
1.943 pkt: 1041 | sent
